year,quarter,brand,model,count
2024,1,PEUGEOT,PEUGEOT 205,1
2024,1,PEUGEOT,PEUGEOT 206,1
2024,1,PEUGEOT,PEUGEOT 304,1
2024,1,PEUGEOT,PEUGEOT 404,1
2024,1,PORSCHE,PORSCHE 924,1
2024,1,PORSCHE,PORSCHE CARRERA,1
2024,1,PORSCHE,PORSCHE GT,1
2024,1,RENAULT,RENAULT 16,1
2024,1,RENAULT,RENAULT 17,1
2024,1,RENAULT,RENAULT 4,1
2024,1,RENAULT,RENAULT 5,1
2024,1,RENAULT,RENAULT GRAND ESPACE,1
2024,1,RENAULT,RENAULT KADJAR,1
2024,1,RILEY,RILEY MODEL MISSING,1
2024,1,ROLLS ROYCE,ROLLS ROYCE PARK WARD,1
2024,1,ROLLS ROYCE,ROLLS ROYCE WRAITH,1
2024,1,ROVER,ROVER MODEL MISSING,1
2024,1,SAAB,SAAB 9-5,1
2024,1,SIMCA,SIMCA MODEL MISSING,1
2024,1,SKODA,SKODA CITIGO,1
2024,1,STEYR,STEYR MODEL MISSING,1
2024,1,SUNBEAM,SUNBEAM MODEL MISSING,1
2024,1,SUZUKI,SUZUKI GRAND VITARA,1
2024,1,SUZUKI,SUZUKI SJ,1
2024,1,TALBOT,TALBOT MODEL MISSING,1
2024,1,TOYOTA,TOYOTA ARISTO,1
2024,1,TOYOTA,TOYOTA CAMRY,1
2024,1,TOYOTA,TOYOTA CARINA,1
2024,1,TOYOTA,TOYOTA CORONA,1
2024,1,TRIUMPH,TRIUMPH DOLOMITE,1
2024,1,TRIUMPH,TRIUMPH SPITFIRE,1
2024,1,TRIUMPH,TRIUMPH TR4,1
2024,1,TRIUMPH,TRIUMPH TR6,1
2024,1,TVR,TVR MODEL MISSING,1
2024,1,URAL,URAL MODEL MISSING,1
2024,1,VELOSOLEX,VELOSOLEX S 3800,1
2024,1,VOLKSWAGEN,VOLKSWAGEN 1200,1
2024,1,VOLKSWAGEN,VOLKSWAGEN 1600,1
2024,1,VOLKSWAGEN,VOLKSWAGEN 411,1
2024,1,VOLKSWAGEN,VOLKSWAGEN BORA,1
2024,1,VOLKSWAGEN,VOLKSWAGEN EOS,1
2024,1,VOLKSWAGEN,VOLKSWAGEN VENTO,1
2024,1,VOLVO,VOLVO 440,1
2024,1,VOLVO,VOLVO P1800,1
2024,1,WARTBURG,WARTBURG TOURIST,1
2024,1,WOLSELEY,WOLSELEY MODEL MISSING,1
2024,1,ZASTAVA,ZASTAVA MODEL MISSING,1
2024,1,POLESTAR,POLESTAR 1,1
2024,2,FORD,FORD PUMA,11332
2024,2,TOYOTA,TOYOTA YARIS,10885
2024,2,KIA,KIA SPORTAGE,10509
2024,2,VOLKSWAGEN,VOLKSWAGEN GOLF,9289
2024,2,VOLKSWAGEN,VOLKSWAGEN POLO,9250
2024,2,NISSAN,NISSAN QASHQAI,8339
2024,2,VOLKSWAGEN,VOLKSWAGEN TIGUAN,8244
2024,2,NISSAN,NISSAN JUKE,8220
2024,2,AUDI,AUDI A3,8160
2024,2,VOLVO,VOLVO XC40,7397
2024,2,HYUNDAI,HYUNDAI TUCSON,7347
2024,2,MG,MG ZS,7226
2024,2,TESLA,TESLA MODEL Y,6825
2024,2,VOLKSWAGEN,VOLKSWAGEN T-ROC,6762
2024,2,MG,MG HS,6704
2024,2,HYUNDAI,HYUNDAI KONA,6560
2024,2,BMW,BMW 1 SERIES,6175
2024,2,VAUXHALL,VAUXHALL CORSA,5780
2024,2,FORD,FORD KUGA,5323
2024,2,KIA,KIA NIRO,5283
2024,2,PEUGEOT,PEUGEOT 2008,5270
2024,2,AUDI,AUDI Q4,4845
2024,2,RENAULT,RENAULT CLIO,4822
2024,2,FORD,FORD FOCUS,4683
2024,2,VAUXHALL,VAUXHALL MOKKA,4608
2024,2,RENAULT,RENAULT CAPTUR,4486
2024,2,TESLA,TESLA MODEL 3,4435
2024,2,SKODA,SKODA KAROQ,4373
2024,2,BMW,BMW 3 SERIES,4304
2024,2,BMW,BMW I4,4068
2024,2,TOYOTA,TOYOTA C-HR,4057
2024,2,MERCEDES,MERCEDES A CLASS,3903
2024,2,MERCEDES,MERCEDES CLA CLASS,3858
2024,2,MINI,MINI COOPER,3811
2024,2,AUDI,AUDI A1,3755
2024,2,BMW,BMW IX,3722
2024,2,TOYOTA,TOYOTA AYGO,3701
2024,2,CITROEN,CITROEN C3,3696
2024,2,VOLVO,VOLVO XC60,3523
2024,2,MG,MG 4,3478
2024,2,LAND ROVER,LAND ROVER RANGE ROVER SPORT,3406
2024,2,SKODA,SKODA KODIAQ,3311
2024,2,AUDI,AUDI Q2,3267
2024,2,MG,MG 3,3220
2024,2,CUPRA,CUPRA FORMENTOR,3207
2024,2,AUDI,AUDI Q3,3183
2024,2,SEAT,SEAT IBIZA,3164
2024,2,PEUGEOT,PEUGEOT 208,3144
2024,2,TOYOTA,TOYOTA COROLLA,3056
2024,2,MINI,MINI COUNTRYMAN,3051
2024,2,SEAT,SEAT ATECA,3045
2024,2,VAUXHALL,VAUXHALL GRANDLAND,3004
2024,2,SKODA,SKODA KAMIQ,2918
2024,2,DACIA,DACIA DUSTER,2846
2024,2,SEAT,SEAT ARONA,2784
2024,2,SKODA,SKODA OCTAVIA,2782
2024,2,DACIA,DACIA JOGGER,2767
2024,2,LAND ROVER,LAND ROVER RANGE ROVER EVOQUE,2699
2024,2,VOLVO,VOLVO EX30,2685
2024,2,HYUNDAI,HYUNDAI I20,2669
2024,2,SUZUKI,SUZUKI SWIFT,2605
2024,2,FIAT,FIAT 500,2579
2024,2,LAND ROVER,LAND ROVER DEFENDER,2552
2024,2,VOLVO,VOLVO XC90,2534
2024,2,KIA,KIA PICANTO,2518
2024,2,LAND ROVER,LAND ROVER RANGE ROVER,2505
2024,2,MERCEDES,MERCEDES EQA CLASS,2467
2024,2,AUDI,AUDI A4,2467
2024,2,VAUXHALL,VAUXHALL ASTRA,2328
2024,2,SKODA,SKODA ENYAQ,2262
2024,2,SKODA,SKODA FABIA,2225
2024,2,KIA,KIA STONIC,2217
2024,2,DACIA,DACIA SANDERO,2200
2024,2,LAND ROVER,LAND ROVER DISCOVERY,2140
2024,2,HONDA,HONDA HR-V,2088
2024,2,VOLKSWAGEN,VOLKSWAGEN TAIGO,2066
2024,2,HYUNDAI,HYUNDAI I10,2018
2024,2,VOLKSWAGEN,VOLKSWAGEN T-CROSS,1969
2024,2,NISSAN,NISSAN ARIYA,1968
2024,2,MERCEDES,MERCEDES EQB CLASS,1938
2024,2,VOLKSWAGEN,VOLKSWAGEN ID4,1921
2024,2,HYUNDAI,HYUNDAI IONIQ,1916
2024,2,AUDI,AUDI Q5,1912
2024,2,KIA,KIA CEED,1861
2024,2,JAGUAR,JAGUAR F-PACE,1860
2024,2,TOYOTA,TOYOTA PRIUS,1853
2024,2,LEXUS,LEXUS LBX,1837
2024,2,MERCEDES,MERCEDES GLB CLASS,1790
2024,2,NISSAN,NISSAN X-TRAIL,1775
2024,2,MAZDA,MAZDA 2,1775
2024,2,PEUGEOT,PEUGEOT 3008,1764
2024,2,CUPRA,CUPRA BORN,1757
2024,2,BMW,BMW X1,1725
2024,2,RENAULT,RENAULT AUSTRAL,1706
2024,2,TOYOTA,TOYOTA RAV4,1668
2024,2,KIA,KIA XCEED,1653
2024,2,MERCEDES,MERCEDES GLA CLASS,1614
2024,2,KIA,KIA EV6,1603
2024,2,CUPRA,CUPRA LEON,1588
2024,2,TOYOTA,TOYOTA BZ4X,1557
2024,2,AUDI,AUDI A5,1532
2024,2,BMW,BMW X3,1521
2024,2,BMW,BMW 2 SERIES,1498
2024,2,FORD,FORD TOURNEO,1475
2024,2,MAZDA,MAZDA CX-5,1467
2024,2,POLESTAR,POLESTAR 2,1428
2024,2,MERCEDES,MERCEDES AMG CLASS,1400
2024,2,BMW,BMW X5,1373
2024,2,MERCEDES,MERCEDES GLC CLASS,1365
2024,2,NISSAN,NISSAN LEAF,1358
2024,2,BMW,BMW IX3,1328
2024,2,HONDA,HONDA ZR-V SPORT,1294
2024,2,PORSCHE,PORSCHE MACAN,1293
2024,2,FORD,FORD MUSTANG MACH-E,1285
2024,2,HYUNDAI,HYUNDAI BAYON,1184
2024,2,PORSCHE,PORSCHE CAYENNE,1179
2024,2,BMW,BMW M1,1149
2024,2,MAZDA,MAZDA CX-30,1147
2024,2,HONDA,HONDA JAZZ,1138
2024,2,BMW,BMW M3,1135
2024,2,RENAULT,RENAULT ARKANA,1067
2024,2,PEUGEOT,PEUGEOT 408,1065
2024,2,VOLKSWAGEN,VOLKSWAGEN ID3,1027
2024,2,JEEP,JEEP AVENGER,1025
2024,2,BMW,BMW 5 SERIES,1017
2024,2,MERCEDES,MERCEDES C CLASS,1010
2024,2,LAND ROVER,LAND ROVER RANGE ROVER VELAR,998
2024,2,TOYOTA,TOYOTA MODEL MISSING,995
2024,2,AUDI,AUDI Q8,973
2024,2,SUZUKI,SUZUKI SX4,933
2024,2,BMW,BMW I5,911
2024,2,MERCEDES,MERCEDES GLE CLASS,908
2024,2,CITROEN,CITROEN C5,900
2024,2,MINI,MINI MINI COOPER SE,890
2024,2,AUDI,AUDI A6,872
2024,2,MERCEDES,MERCEDES E CLASS,853
2024,2,PORSCHE,PORSCHE 911,822
2024,2,JAGUAR,JAGUAR E-PACE,809
2024,2,RENAULT,RENAULT MEGANE,795
2024,2,SKODA,SKODA SCALA,791
2024,2,VAUXHALL,VAUXHALL CROSSLAND,789
2024,2,BYD,BYD ATTO 3,773
2024,2,SUZUKI,SUZUKI IGNIS,746
2024,2,BMW,BMW 4 SERIES,725
2024,2,PEUGEOT,PEUGEOT 308,716
2024,2,VOLKSWAGEN,VOLKSWAGEN ID BUZZ,710
2024,2,RENAULT,RENAULT TRAFIC,705
2024,2,SUZUKI,SUZUKI VITARA,689
2024,2,CITROEN,CITROEN C4,685
2024,2,SUZUKI,SUZUKI S-CROSS,682
2024,2,BMW,BMW M2,648
2024,2,MINI,MINI JOHN COOPER WORKS,647
2024,2,SEAT,SEAT LEON,637
2024,2,LEXUS,LEXUS RZ 450,629
2024,2,CITROEN,CITROEN E-C4,626
2024,2,MAZDA,MAZDA CX-60,624
2024,2,PEUGEOT,PEUGEOT RIFTER,615
2024,2,MAZDA,MAZDA MX-30,598
2024,2,MAZDA,MAZDA 3,597
2024,2,SEAT,SEAT TARRACO,594
2024,2,JAGUAR,JAGUAR I-PACE,589
2024,2,MERCEDES,MERCEDES EQE CLASS,554
2024,2,HONDA,HONDA CR-V,543
2024,2,KIA,KIA SORENTO,524
2024,2,KIA,KIA EV9,523
2024,2,HONDA,HONDA CIVIC,512
2024,2,AUDI,AUDI S3,484
2024,2,VOLVO,VOLVO C40,470
2024,2,PEUGEOT,PEUGEOT 5008,470
2024,2,MERCEDES,MERCEDES V CLASS,453
2024,2,LEXUS,LEXUS NX 450,438
2024,2,VOLKSWAGEN,VOLKSWAGEN TOUAREG,429
2024,2,MAZDA,MAZDA MX-5,428
2024,2,ALFA ROMEO,ALFA ROMEO TONALE,423
2024,2,PORSCHE,PORSCHE TAYCAN,421
2024,2,CUPRA,CUPRA ATECA,421
2024,2,KIA,KIA PRO CEED,417
2024,2,SKODA,SKODA SUPERB,408
2024,2,HONDA,HONDA E,397
2024,2,BMW,BMW M4,390
2024,2,LEXUS,LEXUS NX 350,389
2024,2,HYUNDAI,HYUNDAI PONY,385
2024,2,LEXUS,LEXUS UX 300,374
2024,2,NISSAN,NISSAN MODEL MISSING,353
2024,2,PORSCHE,PORSCHE 718,353
2024,2,AUDI,AUDI Q7,336
2024,2,BMW,BMW X7,334
2024,2,VOLKSWAGEN,VOLKSWAGEN PASSAT,327
2024,2,AUDI,AUDI E-TRON,321
2024,2,BYD,BYD DOLPHIN DESIGN EV,321
2024,2,VOLKSWAGEN,VOLKSWAGEN CADDY,321
2024,2,ORA,ORA 03 PURE +,311
2024,2,VOLKSWAGEN,VOLKSWAGEN MODEL MISSING,300
2024,2,AUDI,AUDI MODEL MISSING,282
2024,2,BYD,BYD DOLPHIN COMFORT EV,281
2024,2,HONDA,HONDA MODEL MISSING,277
2024,2,BMW,BMW X2,275
2024,2,TOYOTA,TOYOTA ESTIMA,272
2024,2,VOLKSWAGEN,VOLKSWAGEN ID5,270
2024,2,BMW,BMW X4,261
2024,2,BYD,BYD SEAL DESIGN EV,251
2024,2,BMW,BMW Z4,251
2024,2,HYUNDAI,HYUNDAI I30,248
2024,2,JAGUAR,JAGUAR XF SERIES,246
2024,2,MERCEDES,MERCEDES VITO,243
2024,2,MG,MG 5,236
2024,2,CITROEN,CITROEN SPACETOURER,218
2024,2,VOLKSWAGEN,VOLKSWAGEN MULTIVAN,218
2024,2,SUZUKI,SUZUKI SWACE,218
2024,2,JAGUAR,JAGUAR F-TYPE,214
2024,2,LAND ROVER,LAND ROVER MODEL MISSING,199
2024,2,LEXUS,LEXUS RX 450,198
2024,2,LOTUS,LOTUS ELETRE,193
2024,2,JAGUAR,JAGUAR XE SERIES,191
2024,2,VOLKSWAGEN,VOLKSWAGEN TOURAN,190
2024,2,BMW,BMW 7 SERIES,186
2024,2,MERCEDES,MERCEDES S CLASS,184
2024,2,BMW,BMW X6,184
2024,2,RENAULT,RENAULT RAFALE,184
2024,2,MERCEDES,MERCEDES MODEL MISSING,181
2024,2,AUDI,AUDI RS3,180
2024,2,BMW,BMW MODEL MISSING,177
2024,2,SUBARU,SUBARU SOLTERRA,174
2024,2,RENAULT TRUCKS,RENAULT TRUCKS TRAFIC,170
2024,2,MINI,MINI MINI COOPER CLASSIC ELECTRIC,168
2024,2,SMART,SMART 1 PRO,168
2024,2,OTHER BRITISH,OTHER BRITISH MODEL MISSING,162
2024,2,VAUXHALL,VAUXHALL COMBO,161
2024,2,ORA,ORA 03 PRO +,158
2024,2,VOLKSWAGEN,VOLKSWAGEN UP,157
2024,2,NISSAN,NISSAN ELGRAND,156
2024,2,PORSCHE,PORSCHE PANAMERA,155
2024,2,VOLKSWAGEN,VOLKSWAGEN ARTEON,152
2024,2,RENAULT,RENAULT SCENIC,151
2024,2,FORD,FORD MODEL MISSING,149
2024,2,CITROEN,CITROEN BERLINGO,144
2024,2,SMART,SMART 1 PREMIUM,144
2024,2,HYUNDAI,HYUNDAI MODEL MISSING,144
2024,2,KGM,KGM TIVOLI,144
2024,2,SUBARU,SUBARU OUTBACK,143
2024,2,GENESIS,GENESIS GV60,141
2024,2,GENESIS,GENESIS GV70,141
2024,2,LEXUS,LEXUS ES 300,135
2024,2,FIAT,FIAT PANDA,135
2024,2,KIA,KIA PROCEED,135
2024,2,LOTUS,LOTUS EMIRA,133
2024,2,JEEP,JEEP COMPASS,132
2024,2,TOYOTA,TOYOTA ALPHARD,129
2024,2,HONDA,HONDA FIT,129
2024,2,LAMBORGHINI,LAMBORGHINI URUS,125
2024,2,SUBARU,SUBARU FORESTER,122
2024,2,MERCEDES,MERCEDES B CLASS,121
2024,2,HYUNDAI,HYUNDAI SANTA FE,119
2024,2,AUDI,AUDI RS6,118
2024,2,FIAT,FIAT 600E,114
2024,2,TOYOTA,TOYOTA VELLFIRE,114
2024,2,BENTLEY,BENTLEY MODEL MISSING,113
2024,2,AUDI,AUDI A7,112
2024,2,CITROEN,CITROEN E-BERLINGO,111
2024,2,HYUNDAI,HYUNDAI BAYON ULTIMATE,110
2024,2,MERCEDES,MERCEDES EQS CLASS,109
2024,2,AUDI,AUDI RS4,109
2024,2,HYUNDAI,HYUNDAI BAYON PREMIUM,108
2024,2,SUBARU,SUBARU C-TREK TORING EBXR SYM AWD CVT,106
2024,2,FERRARI,FERRARI 296,105
2024,2,VOLVO,VOLVO MODEL MISSING,103
2024,2,ASTON MARTIN,ASTON MARTIN DB1,102
2024,2,SMART,SMART 1 BRABUS,99
2024,2,BENTLEY,BENTLEY CONTINENTAL,99
2024,2,AUDI,AUDI SQ7,98
2024,2,PEUGEOT,PEUGEOT 508,98
2024,2,KGM,KGM REXTON,95
2024,2,BENTLEY,BENTLEY BENTAYGA,94
2024,2,ABARTH,ABARTH 500,92
2024,2,JEEP,JEEP WRANGLER,92
2024,2,BMW,BMW 8 SERIES,91
2024,2,VAUXHALL,VAUXHALL VIVARO,90
2024,2,MERCEDES,MERCEDES CLE 200 AMG,90
2024,2,AUDI,AUDI SQ8,87
2024,2,MASERATI,MASERATI GRECALE,87
2024,2,MERCEDES,MERCEDES CLE 300 AMG,86
2024,2,HYUNDAI,HYUNDAI BAYON ADVANCE,86
2024,2,ALFA ROMEO,ALFA ROMEO GIULIA,83
2024,2,DS,DS DS4,81
2024,2,FERRARI,FERRARI PUROSANGUE,81
2024,2,KGM,KGM KORANDO,80
2024,2,FERRARI,FERRARI ROMA,80
2024,2,MINI,MINI CLUBMAN,78
2024,2,VOLVO,VOLVO V90,78
2024,2,FORD,FORD FIESTA,78
2024,2,DS,DS DS7,76
2024,2,TOYOTA,TOYOTA NOAH,74
2024,2,AUDI,AUDI S4,73
2024,2,HONDA,HONDA STEPWAGON,72
2024,2,ALPINE,ALPINE A110,71
2024,2,CITROEN,CITROEN ALLIED HORIZON,70
2024,2,MERCEDES,MERCEDES SPRINTER,67
2024,2,SMART,SMART FORTWO,65
2024,2,TOYOTA,TOYOTA VITZ,63
2024,2,LAMBORGHINI,LAMBORGHINI HURACAN,62
2024,2,NISSAN,NISSAN MICRA,62
2024,2,BMW,BMW XM,59
2024,2,TOYOTA,TOYOTA LANDCRUISER,58
2024,2,VOLVO,VOLVO V60,58
2024,2,KGM,KGM TORRES,57
2024,2,INEOS,INEOS GRENADIER,56
2024,2,MERCEDES,MERCEDES GLS CLASS,55
2024,2,JAGUAR,JAGUAR MODEL MISSING,54
2024,2,LAMBORGHINI,LAMBORGHINI REVUELTO V12 PHEV S-A,54
2024,2,MERCEDES,MERCEDES EQC CLASS,53
2024,2,KIA,KIA MODEL MISSING,53
2024,2,FISKER,FISKER OCEAN,51
2024,2,ROLLS ROYCE,ROLLS ROYCE,51
2024,2,MAZDA,MAZDA MODEL MISSING,50
2024,2,ABARTH,ABARTH 595,50
2024,2,DS,DS DS3,49
2024,2,MCLAREN,MCLAREN ARTURA,49
2024,2,VOLVO,VOLVO EX40,47
2024,2,MITSUBISHI,MITSUBISHI MODEL MISSING,47
2024,2,AUDI,AUDI SQ2,47
2024,2,VOLKSWAGEN,VOLKSWAGEN ID7 PRO LAUNCH EDITION 1,46
2024,2,SKODA,SKODA MODEL MISSING,46
2024,2,LEXUS,LEXUS RX 350,46
2024,2,SUZUKI,SUZUKI MODEL MISSING,46
2024,2,RENAULT,RENAULT MASTER,45
2024,2,LEXUS,LEXUS MODEL MISSING,45
2024,2,TOYOTA,TOYOTA AQUA,45
2024,2,ASTON MARTIN,ASTON MARTIN DBX,45
2024,2,ASTON MARTIN,ASTON MARTIN MODEL MISSING,44
2024,2,MERCEDES,MERCEDES CLE 300 PREMIER ED MHEV 4M A,43
2024,2,BENTLEY,BENTLEY FLYING SPUR,42
2024,2,BMW,BMW M8,42
2024,2,ALFA ROMEO,ALFA ROMEO STELVIO,41
2024,2,LEXUS,LEXUS UX 250,41
2024,2,TOYOTA,TOYOTA PROACE,39
2024,2,VOLKSWAGEN,VOLKSWAGEN CRAFTER,39
2024,2,SUBARU,SUBARU MODEL MISSING,39
2024,2,ASTON MARTIN,ASTON MARTIN VANTAGE,38
2024,2,MERCEDES,MERCEDES CLE 220 AMG,37
2024,2,DODGE,DODGE MODEL MISSING,37
2024,2,MERCEDES-BENZ,MERCEDES-BENZ MODEL MISSING,36
2024,2,MG,MG MODEL MISSING,35
2024,2,AUDI,AUDI RSQ8,35
2024,2,CITROEN,CITROEN MODEL MISSING,34
2024,2,MINI,MINI MINI COOPER SPORT ELECTRIC,34
2024,2,AUDI,AUDI RS5,34
2024,2,SUZUKI,SUZUKI ACROSS,34
2024,2,AUDI,AUDI A8,33
2024,2,CATERHAM,CATERHAM MODEL MISSING,33
2024,2,GENESIS,GENESIS GV80,32
2024,2,VOLKSWAGEN,VOLKSWAGEN TRANSPORTER,32
2024,2,BMW,BMW ALPINA,31
2024,2,VOLKSWAGEN,VOLKSWAGEN BEETLE,31
2024,2,SUBARU,SUBARU IMPREZA,31
2024,2,MINI,MINI MINI COOPER EXCLUSIVE ELECTRIC,30
2024,2,FORD,FORD ESCORT,30
2024,2,AUDI,AUDI S5,28
2024,2,AUDI,AUDI S6,27
2024,2,CHEVROLET,CHEVROLET MODEL MISSING,27
2024,2,FORD,FORD TRANSIT,27
2024,2,PEUGEOT,PEUGEOT BOXER,27
2024,2,BMW,BMW M SERIES,26
2024,2,NISSAN,NISSAN NOTE,26
2024,2,LEXUS,LEXUS RX 500,25
2024,2,AUDI,AUDI R8,25
2024,2,MERCEDES,MERCEDES CLE 200 PREMIER,24
2024,2,PEUGEOT,PEUGEOT TRAVELLER,23
2024,2,FORD,FORD ALLIED,23
2024,2,VOLVO,VOLVO V40,23
2024,2,ROLLS ROYCE,ROLLS ROYCE CULLINAN,23
2024,2,VOLVO,VOLVO V70,23
2024,2,FORD,FORD GALAXY,22
2024,2,GENESIS,GENESIS G80,21
2024,2,KIA,KIA SOUL,21
2024,2,SMART,SMART 1 LAUNCH EDITION,21
2024,2,PEUGEOT,PEUGEOT 406,21
2024,2,VOLVO,VOLVO S60,21
2024,2,ABARTH,ABARTH 695,21
2024,2,PEUGEOT,PEUGEOT MODEL MISSING,20
2024,2,INEOS,INEOS GRENADIER FIELDMASTER ED D A,20
2024,2,JEEP,JEEP MODEL MISSING,20
2024,2,MORGAN,MORGAN PLUS 4,20
2024,2,PORSCHE,PORSCHE MODEL MISSING,20
2024,2,FIAT,FIAT MODEL MISSING,19
2024,2,PEUGEOT,PEUGEOT ALLIED,19
2024,2,JEEP,JEEP RENEGADE,19
2024,2,TOYOTA,TOYOTA HIGHLANDER,19
2024,2,FORD,FORD MUSTANG,19
2024,2,MCLAREN,MCLAREN 750S,19
2024,2,MERCEDES,MERCEDES G CLASS,18
2024,2,MERCEDES,MERCEDES EQV CLASS,17
2024,2,FERRARI,FERRARI MODEL MISSING,17
2024,2,NISSAN,NISSAN SERENA,17
2024,2,AUDI,AUDI RSQ3,17
2024,2,LEXUS,LEXUS LC 500,16
2024,2,MERCEDES,MERCEDES CLE 450 PREMIER,16
2024,2,AUDI,AUDI RS7,16
2024,2,ROLLS ROYCE,ROLLS ROYCE GHOST,16
2024,2,SMART,SMART 3 PRO,15
2024,2,AUDI,AUDI SQ5,15
2024,2,HONDA,HONDA INSIGHT,15
2024,2,MASERATI,MASERATI LEVANTE,15
2024,2,JAGUAR,JAGUAR E TYPE,15
2024,2,MCLAREN,MCLAREN MODEL MISSING,15
2024,2,SUBARU,SUBARU LEGACY,15
2024,2,VOLKSWAGEN,VOLKSWAGEN SHARAN,15
2024,2,FORD,FORD COLEMAN MILNE,14
2024,2,VOLKSWAGEN,VOLKSWAGEN ID7 MATCH PRO,14
2024,2,FORD,FORD S-MAX,14
2024,2,PEUGEOT,PEUGEOT 106,14
2024,2,TOYOTA,TOYOTA CROWN,14
2024,2,AUDI,AUDI S8,14
2024,2,AUDI,AUDI TT,14
2024,2,BMW,BMW 6 SERIES,13
2024,2,FORD,FORD CORTINA,13
2024,2,MCLAREN,MCLAREN GT,13
2024,2,NISSAN,NISSAN CUBE,13
2024,2,MASERATI,MASERATI GRANTURISMO,12
2024,2,VOLVO,VOLVO EC40,12
2024,2,VOLVO,VOLVO S90,12
2024,2,MERCEDES,MERCEDES CLE 220 PREMIER,12
2024,2,AUSTIN HEALEY,AUSTIN HEALEY MODEL MISSING,12
2024,2,CHRYSLER,CHRYSLER MODEL MISSING,12
2024,2,FIAT,FIAT TIPO,12
2024,2,JAGUAR,JAGUAR XJ SERIES,12
2024,2,MINI,MINI MODEL MISSING,12
2024,2,NISSAN,NISSAN SILVIA,12
2024,2,TOYOTA,TOYOTA GR86,12
2024,2,VAUXHALL,VAUXHALL MODEL MISSING,11
2024,2,HONDA,HONDA ACCORD,11
2024,2,LEXUS,LEXUS LM 350H,11
2024,2,JAGUAR,JAGUAR XK SERIES,11
2024,2,ROLLS ROYCE,ROLLS ROYCE PHANTOM,11
2024,2,RENAULT,RENAULT ZOE,10
2024,2,MERCEDES,MERCEDES 200,10
2024,2,RENAULT,RENAULT MODEL MISSING,10
2024,2,NISSAN,NISSAN PRIMASTAR,10
2024,2,MITSUBISHI,MITSUBISHI LANCER,10
2024,2,POLESTAR,POLESTAR POLESTAR 3,9
2024,2,SMART,SMART 3 BRABUS,9
2024,2,MAZDA,MAZDA DEMIO,9
2024,2,OPEL,OPEL MODEL MISSING,9
2024,2,TOYOTA,TOYOTA HIACE,9
2024,2,VAUXHALL,VAUXHALL MOVANO,9
2024,2,FIAT,FIAT 600,9
2024,2,HONDA,HONDA ODYSSEY,9
2024,2,ALFA ROMEO,ALFA ROMEO MODEL MISSING,9
2024,2,ARIEL,ARIEL MODEL MISSING,9
2024,2,CADILLAC,CADILLAC MODEL MISSING,9
2024,2,CHEVROLET,CHEVROLET CORVETTE,9
2024,2,CHEVROLET GMC,CHEVROLET GMC CORVETTE,9
2024,2,GORDON MURRAY,GORDON MURRAY T.50,9
2024,2,MORGAN,MORGAN PLUS 6,9
2024,2,SMART,SMART 3 PREMIUM,8
2024,2,TESLA,TESLA MODEL S,8
2024,2,FERRARI,FERRARI 812,8
2024,2,LINCOLN,LINCOLN MODEL MISSING,8
2024,2,NISSAN,NISSAN SKYLINE,8
2024,2,PONTIAC,PONTIAC FIREBIRD,8
2024,2,SUZUKI,SUZUKI JIMNY,8
2024,2,POLESTAR,POLESTAR POLESTAR3 PILOT+ PRFMNC EV AWD,7
2024,2,AUDI,AUDI S7,7
2024,2,FORD,FORD MONDEO,7
2024,2,FORD,FORD TRANSIT CUSTOM,7
2024,2,VOLKSWAGEN,VOLKSWAGEN CALIFORNIA,7
2024,2,MERCEDES,MERCEDES CLE 450 AMG,7
2024,2,TOYOTA,TOYOTA SIENTA,7
2024,2,BMW,BMW M5,7
2024,2,FERRARI,FERRARI DAYTONA,7
2024,2,MINI,MINI ONE,7
2024,2,PONTIAC,PONTIAC MODEL MISSING,7
2024,2,TOYOTA,TOYOTA ALTEZZA,7
2024,2,FERRARI,FERRARI SF90,7
2024,2,COLEMAN MILNE,COLEMAN MILNE MODEL MISSING,6
2024,2,CADILLAC,CADILLAC ESCALADE,6
2024,2,CHEVROLET GMC,CHEVROLET GMC MODEL MISSING,6
2024,2,DAIMLER,DAIMLER MODEL MISSING,6
2024,2,FIAT,FIAT 126,6
2024,2,HYUNDAI,HYUNDAI PICK UP,6
2024,2,JEEP,JEEP CHEROKEE,6
2024,2,JEEP,JEEP GRAND CHEROKEE,6
2024,2,LEXUS,LEXUS RC F,6
2024,2,TOYOTA,TOYOTA FJ CRUISER,6
2024,2,LEXUS,LEXUS RZ 300E,5
2024,2,LOTUS,LOTUS MODEL MISSING,5
2024,2,MAXUS,MAXUS DELIVER,5
2024,2,TESLA,TESLA MODEL X,5
2024,2,CITROEN,CITROEN ZX,5
2024,2,DACIA,DACIA MODEL MISSING,5
2024,2,GENESIS,GENESIS MODEL MISSING,5
2024,2,MASERATI,MASERATI GHIBLI,5
2024,2,CHEVROLET GMC,CHEVROLET GMC CAMARO,5
2024,2,CITROEN,CITROEN DS,5
2024,2,DATSUN,DATSUN 240,5
2024,2,FORD,FORD GRANADA,5
2024,2,MAZDA,MAZDA 6,5
2024,2,MERCEDES,MERCEDES SL CLASS,5
2024,2,NISSAN,NISSAN MARCH,5
2024,2,TOYOTA,TOYOTA PREVIA,5
2024,2,TRIUMPH,TRIUMPH TR6,5
2024,2,VOLKSWAGEN,VOLKSWAGEN JETTA,5
