year,month,brand,model,count
2026,8,CITROEN,C4,3
2026,8,PEUGEOT,E-RIFTER,3
2026,8,MG,MG4 EV,3
2026,8,VOLKSWAGEN,ID.4 PRO 4MOTION 220KW,3
2026,8,PORSCHE,MACAN TURBO,3
2026,8,HYMER,YOSEMITE,3
2026,8,AUDI,RS 5 LIMOUSINE,3
2026,8,VOLKSWAGEN,ID BUZZ PRO LR 210 KW,3
2026,8,BMW,M135 XDRIVE,3
2026,8,BMW,X6 XDRIVE40I M SPORT,2
2026,8,MERCEDES-BENZ,CLE 300 E,2
2026,8,VOLKSWAGEN,ID.4 PURE 125KW,2
2026,8,ADRIA,TWIN 640SGX,2
2026,8,MERCEDES-BENZ,GLA 180,2
2026,8,MERCEDES-BENZ,CLE 180,2
2026,8,VOLKSWAGEN,ID.3 NEO 140KW,2
2026,8,MASERATI,GRECALE FOLGORE,2
2026,8,BMW,M340I XDRIVE,2
2026,8,CUPRA,RAVAL 166KW,2
2026,8,ADRIA,CORAL MB 670DL,2
2026,8,MERCEDES-BENZ,EQB 250+,2
2026,8,AUDI,Q8 60 TFSI E,2
2026,8,PORSCHE,911 CARRERA,2
2026,8,BMW,X5 M COMPETITION,2
2026,8,DS AUTOMOBILES,N 7,2
2026,8,ADRIA,SONIC 700DL,2
2026,8,CARTHAGO,MALIBU VAN 640 LE K GT,2
2026,8,KNAUS,R12,2
2026,8,CITROEN,JUMPY SPACETOURER,2
2026,8,CAPRON,V67S/ V347,2
2026,8,VOLKSWAGEN,ID.4 GTX 250KW,2
2026,8,PORSCHE,MACAN 4S,2
2026,8,MERCEDES-BENZ,EQE 300,2
2026,8,MINI,JCW COUNTRYMAN ALL4,2
2026,8,KNAUS,R05,2
2026,8,HYMER,ML-T 580 CROSSTRAIL,2
2026,8,MASERATI,GRECALE MODENA,2
2026,8,WEINSBERG,R47,2
2026,8,ADRIA,CORAL 670DL,2
2026,8,MERCEDES-BENZ,EQS 450 4MATIC,2
2026,8,MERCEDES-BENZ,MERCEDES-MAYBACH S 580 E,2
2026,8,FORD,TRANSIT,2
2026,8,CAPRON,T68/T447,2
2026,8,FERRARI,FERRARI PUROSANGUE,2
2026,8,KG MOBILITY,KG MOBILITY ACTYON,2
2026,8,AUDI,Q4 40 E-TRON,2
2026,8,DETHLEFFS,JUST T 7052 EB/DBM,2
2026,8,PORSCHE,911 TARGA 4 GTS,2
2026,8,NISSAN,NISSAN X-TRAIL,2
2026,8,BENTLEY,CONTINENTAL GTC MULLINER,2
2026,8,FIAT,FIAT DUCATO,2
2026,8,VOLKSWAGEN,ID.7 PURE,2
2026,8,ERIBA,CAR 600,2
2026,8,LI AUTO,I6,2
2026,8,CUPRA,CUPRA LEON E-HYBRID200,2
2026,8,HYMER,ML-T 570 CROSSOVER,2
2026,8,AUDI,SQ6 SUV E-TRON,2
2026,8,LEXUS,LEXUS RZ550E,2
2026,8,ASTON MARTIN,DB12 S VOLANTE,2
2026,8,BMW,I7 60 XDRIVE,2
2026,8,CARTHAGO,CHIC E-LINE I 50 LE,2
2026,8,BYD,SEAL 6 DM-I,2
2026,8,GEELY,GEELY E2,2
2026,8,BMW,X3 M50,1
2026,8,FERRARI,FERRARI AMALFI,1
2026,8,MORELO,PALACE LINER 103 GSB,1
2026,8,ADRIA,CORAL 650DL,1
2026,8,CARADO,T447T,1
2026,8,DS AUTOMOBILES,DS 3,1
2026,8,TOYOTA,YARIS CROSS,1
2026,8,ALPINE,A110,1
2026,8,CAPRON,T67/T448,1
2026,8,AUDI,A3,1
2026,8,LMC,T662,1
2026,8,FERRARI,FERRARI ROMA SPIDER,1
2026,8,VOYAH,COURAGE,1
2026,8,BURSTNER GMBH,BT6202,1
2026,8,BMW,X1 M35I XDRIVE,1
2026,8,MASERATI,GRANTURISMO FOLGORE,1
2026,8,OPEL,ZAFIRA LIFE,1
2026,8,CHAUSSON,720,1
2026,8,CAPRON,CVE 600,1
2026,8,BENIMAR,YRTEO 861,1
2026,8,CARADO,T328,1
2026,8,AUDI,Q4 SPORTBACK 45 E-TRON,1
2026,8,VOLKSWAGEN,ID.3 PRO S 150 KW,1
2026,8,MCLOUIS,AVANTGARDE 381,1
2026,8,MERCEDES-BENZ,GLE 350 DE 4MATIC,1
2026,8,SUN LIVING,C-SERIES C 70DL,1
2026,8,CARADO,T135,1
2026,8,ABARTH,500,1
2026,8,BMW,M4 COMPETITION,1
2026,8,AUDI,A6 ALLROAD 270KW TFSI E,1
2026,8,PORSCHE,TAYCAN 4,1
2026,8,PORSCHE,718 SPYDER RS,1
2026,8,HYUNDAI,IONIQ6 N,1
2026,8,ADRIA,TWIN 600SLB,1
2026,8,CARTHAGO,MALIBU VAN 640 LE RB GT,1
2026,8,MOKE,MOKE,1
2026,8,BMW,330I XDRIVE,1
2026,8,SUZUKI,SUZUKI ACROSS,1
2026,8,BMW,223 XDRIVE,1
2026,8,CARTHAGO,CHIC E-LINE I 51 QB,1
2026,8,BMW,218I,1
2026,8,KG MOBILITY,KG MOBILITY TORRES,1
2026,8,TOYOTA,COROLLA,1
2026,8,DS AUTOMOBILES,N 8,1
2026,8,FORD,TRIGANO FD4,1
2026,8,BMW,X5 XDRIVE40I,1
2026,8,PORSCHE,CAYENNE GTS,1
2026,8,BMW,M440I XDRIVE,1
2026,8,ADRIA,TWIN 600SPB,1
2026,8,PORSCHE,911 TARGA 4S,1
2026,8,ADRIA,CORAL XL 660SL,1
2026,8,KABE,TMMI 880,1
2026,8,TESLA,MODEL S,1
